Date,equity,npos,cash
2017-07-25,1.0001918139579078,2,0.5667831215597892
2017-07-26,0.9964360229015079,1,0.7535651433824593
2017-07-27,0.9955684860693241,1,0.7535651433824593
2017-07-28,0.9941094468515608,1,0.7535651433824593
2017-07-31,0.9828314680331733,1,0.7535651433824593
2017-08-01,0.9816914214973849,0,0.9816914214973849
2017-08-02,0.9816914214973849,0,0.9816914214973849
2017-08-03,0.9816914214973849,0,0.9816914214973849
2017-08-04,0.9816914214973849,0,0.9816914214973849
2017-08-07,0.9816914214973849,0,0.9816914214973849
2017-08-08,0.9816914214973849,0,0.9816914214973849
2017-08-09,0.9816914214973849,0,0.9816914214973849
2017-08-10,0.9816914214973849,0,0.9816914214973849
2017-08-11,0.9816914214973849,0,0.9816914214973849
2017-08-14,0.9816914214973849,0,0.9816914214973849
2017-08-16,0.9816914214973849,0,0.9816914214973849
2017-08-17,0.9816914214973849,0,0.9816914214973849
2017-08-18,0.9816914214973849,0,0.9816914214973849
2017-08-21,0.9816914214973849,0,0.9816914214973849
2017-08-22,0.9816914214973849,0,0.9816914214973849
2017-08-23,0.9816914214973849,0,0.9816914214973849
2017-08-24,0.9816914214973849,0,0.9816914214973849
2017-08-25,0.9816914214973849,0,0.9816914214973849
2017-08-28,0.9816914214973849,0,0.9816914214973849
2017-08-29,0.9816914214973849,0,0.9816914214973849
2017-08-30,0.9816914214973849,0,0.9816914214973849
2017-08-31,0.9816914214973849,0,0.9816914214973849
2017-09-01,0.9816914214973849,0,0.9816914214973849
2017-09-04,0.9816914214973849,0,0.9816914214973849
2017-09-05,0.9816914214973849,0,0.9816914214973849
2017-09-06,0.9816914214973849,0,0.9816914214973849
2017-09-07,0.9807228869627351,1,0.7853531371979079
2017-09-08,0.9840064121688668,1,0.7853531371979079
2017-09-11,0.9872899373749983,1,0.7853531371979079
2017-09-12,0.9897525812795969,1,0.7853531371979079
2017-09-13,0.9924888522847065,1,0.7853531371979079
2017-09-14,0.9954987503903271,1,0.7853531371979079
2017-09-15,0.9965932587923709,1,0.7853531371979079
2017-09-18,1.003433936305145,1,0.7853531371979079
2017-09-19,1.0020658008025902,1,0.7853531371979079
2017-09-20,1.0061702073102545,1,0.7853531371979079
2017-09-21,1.0127372577225178,1,0.7853531371979079
2017-09-22,1.0127372577225178,1,0.7853531371979079
2017-09-25,1.0214933249388685,1,0.7853531371979079
2017-09-26,1.010000986717408,1,0.7853531371979079
2017-09-27,1.0108218680189411,1,0.7853531371979079
2017-09-28,1.0130108848230288,1,0.7853531371979079
2017-09-29,1.012190003521496,1,0.7853531371979079
2017-10-10,1.0280603753511317,1,0.7853531371979079
2017-10-11,1.0291548837531754,1,0.7853531371979079
2017-10-12,1.0275131211501098,1,0.7853531371979079
2017-10-13,1.0209460707378466,1,0.7853531371979079
2017-10-16,1.0157471558281383,1,0.7853531371979079
2017-10-17,1.0138317661245615,1,0.7853531371979079
2017-10-18,1.0067174615112766,1,0.7853531371979079
2017-10-19,1.0028566333883653,0,1.0028566333883653
2017-10-20,1.0028566333883653,0,1.0028566333883653
2017-10-23,1.0028566333883653,0,1.0028566333883653
2017-10-24,1.0028566333883653,0,1.0028566333883653
2017-10-25,1.0028566333883653,0,1.0028566333883653
2017-10-26,1.0028566333883653,0,1.0028566333883653
2017-10-27,1.0028566333883653,0,1.0028566333883653
2017-10-30,1.0028566333883653,0,1.0028566333883653
2017-10-31,1.0028566333883653,0,1.0028566333883653
2017-11-01,1.0028566333883653,0,1.0028566333883653
2017-11-02,1.0028566333883653,0,1.0028566333883653
2017-11-03,1.0028566333883653,0,1.0028566333883653
2017-11-06,1.0028566333883653,0,1.0028566333883653
2017-11-07,1.0028566333883653,0,1.0028566333883653
2017-11-08,1.0028566333883653,0,1.0028566333883653
2017-11-09,1.0028566333883653,0,1.0028566333883653
2017-11-10,1.0028566333883653,0,1.0028566333883653
2017-11-13,1.0028566333883653,0,1.0028566333883653
2017-11-14,1.0028566333883653,0,1.0028566333883653
2017-11-15,1.0028566333883653,0,1.0028566333883653
2017-11-16,1.0028566333883653,0,1.0028566333883653
2017-11-17,1.0028566333883653,0,1.0028566333883653
2017-11-20,1.0028566333883653,0,1.0028566333883653
2017-11-21,1.0028566333883653,0,1.0028566333883653
2017-11-22,1.0028566333883653,0,1.0028566333883653
2017-11-23,1.0028566333883653,0,1.0028566333883653
2017-11-24,1.0028566333883653,0,1.0028566333883653
2017-11-27,1.0028566333883653,0,1.0028566333883653
2017-11-28,1.0028566333883653,0,1.0028566333883653
2017-11-29,1.0028566333883653,0,1.0028566333883653
2017-11-30,1.0028566333883653,0,1.0028566333883653
2017-12-01,1.0028566333883653,0,1.0028566333883653
2017-12-04,1.0028566333883653,0,1.0028566333883653
2017-12-05,1.0028566333883653,0,1.0028566333883653
2017-12-06,1.0028566333883653,0,1.0028566333883653
2017-12-07,1.0028566333883653,0,1.0028566333883653
2017-12-08,1.0028566333883653,0,1.0028566333883653
2017-12-11,1.0028566333883653,0,1.0028566333883653
2017-12-12,1.0028566333883653,0,1.0028566333883653
2017-12-13,1.0028566333883653,0,1.0028566333883653
2017-12-14,1.0028566333883653,0,1.0028566333883653
2017-12-15,1.0028566333883653,0,1.0028566333883653
2017-12-18,1.0028566333883653,0,1.0028566333883653
2017-12-19,1.0028566333883653,0,1.0028566333883653
2017-12-20,1.0028566333883653,0,1.0028566333883653
2017-12-21,1.0028566333883653,0,1.0028566333883653
2017-12-22,1.0028566333883653,0,1.0028566333883653
2017-12-26,1.0028566333883653,0,1.0028566333883653
2017-12-27,1.0028566333883653,0,1.0028566333883653
2017-12-28,1.0028566333883653,0,1.0028566333883653
2018-01-02,1.0028566333883653,0,1.0028566333883653
2018-01-03,1.0028566333883653,0,1.0028566333883653
2018-01-04,0.9951843275138847,1,0.8022853067106922
2018-01-05,0.9991344781105372,1,0.8022853067106922
2018-01-08,0.9994636573269249,1,0.8022853067106922
2018-01-09,0.9955135067302725,1,0.8022853067106922
2018-01-10,0.9961718651630479,1,0.8022853067106922
2018-01-11,0.9948551482974971,1,0.8022853067106922
2018-01-12,1.0063764208710666,1,0.8022853067106922
2018-01-15,1.0057180624382913,1,0.8022853067106922
2018-01-16,1.001767911841639,1,0.8022853067106922
2018-01-17,0.996171865163048,1,0.8022853067106922
2018-01-18,0.9968302235958234,1,0.8022853067106922
2018-01-19,0.9898244449079253,0,0.9898244449079253
2018-01-22,0.9898244449079253,0,0.9898244449079253
2018-01-23,0.9898244449079253,0,0.9898244449079253
2018-01-24,0.9898244449079253,0,0.9898244449079253
2018-01-25,0.9898244449079253,0,0.9898244449079253
2018-01-26,0.9898244449079253,0,0.9898244449079253
2018-01-29,0.9898244449079253,0,0.9898244449079253
2018-01-30,0.9898244449079253,0,0.9898244449079253
2018-01-31,0.9898244449079253,0,0.9898244449079253
2018-02-01,0.9898244449079253,0,0.9898244449079253
2018-02-02,0.9898244449079253,0,0.9898244449079253
2018-02-05,0.9898244449079253,0,0.9898244449079253
2018-02-06,0.9898244449079253,0,0.9898244449079253
2018-02-07,0.9898244449079253,0,0.9898244449079253
2018-02-08,0.9898244449079253,0,0.9898244449079253
2018-02-09,0.9898244449079253,0,0.9898244449079253
2018-02-12,0.9898244449079253,0,0.9898244449079253
2018-02-13,0.9898244449079253,0,0.9898244449079253
2018-02-14,0.9898244449079253,0,0.9898244449079253
2018-02-19,0.9898244449079253,0,0.9898244449079253
2018-02-20,0.9898244449079253,0,0.9898244449079253
2018-02-21,0.9898244449079253,0,0.9898244449079253
2018-02-22,0.9898244449079253,0,0.9898244449079253
2018-02-23,0.9898244449079253,0,0.9898244449079253
2018-02-26,0.9898244449079253,0,0.9898244449079253
2018-02-27,0.9898244449079253,0,0.9898244449079253
2018-02-28,0.9898244449079253,0,0.9898244449079253
2018-03-02,0.9898244449079253,0,0.9898244449079253
2018-03-05,0.9898244449079253,0,0.9898244449079253
2018-03-06,0.9898244449079253,0,0.9898244449079253
2018-03-07,0.9898244449079253,0,0.9898244449079253
2018-03-08,0.9898244449079253,0,0.9898244449079253
2018-03-09,0.9898244449079253,0,0.9898244449079253
2018-03-12,0.9898244449079253,0,0.9898244449079253
2018-03-13,0.9883814263578664,1,0.7918595559263403
2018-03-14,0.9860055142801105,1,0.7918595559263403
2018-03-15,0.9846478502356786,1,0.7918595559263403
2018-03-16,0.9826113541690307,1,0.7918595559263403
2018-03-19,0.9826113541690307,1,0.7918595559263403
2018-03-20,0.9769616105813447,0,0.9769616105813447
2018-03-21,0.9769616105813447,0,0.9769616105813447
2018-03-22,0.9769616105813447,0,0.9769616105813447
2018-03-23,0.9821665832025938,1,0.7815692884650758
2018-03-26,0.986332674474401,1,0.7815692884650758
2018-03-27,0.9898738520554371,1,0.7815692884650758
2018-03-28,0.9752925326041119,1,0.7815692884650758
2018-03-29,0.984041324274907,1,0.7815692884650758
2018-03-30,0.9844579334020878,1,0.7815692884650758
2018-04-02,0.984041324274907,1,0.7815692884650758
2018-04-03,0.9838330197113166,1,0.7815692884650758
2018-04-04,0.9911236794369793,1,0.7815692884650758
2018-04-05,0.9907070703097987,1,0.7815692884650758
2018-04-06,0.9977894254718709,1,0.7815692884650758
2018-04-09,1.015703617940642,1,0.7815692884650758
2018-04-10,1.0244524096114371,1,0.7815692884650758
2018-04-11,1.0248690187386178,1,0.7815692884650758
2018-04-12,1.0169534453221842,1,0.7815692884650758
2018-04-13,1.0190364909580878,1,0.7815692884650758
2018-04-16,1.0177866635765456,1,0.7815692884650758
2018-04-17,1.011120917541654,1,0.7815692884650758
2018-04-18,1.0061216080154853,1,0.7815692884650758
2018-04-19,0.9927901159457022,1,0.7815692884650758
2018-04-20,0.9912891931605768,0,0.9912891931605768
2018-04-23,0.9912891931605768,0,0.9912891931605768
2018-04-24,0.9912891931605768,0,0.9912891931605768
2018-04-25,0.9912891931605768,0,0.9912891931605768
2018-04-26,0.9912891931605768,0,0.9912891931605768
2018-04-27,0.9912891931605768,0,0.9912891931605768
2018-04-30,0.9912891931605768,0,0.9912891931605768
2018-05-02,0.9912891931605768,0,0.9912891931605768
2018-05-03,0.9912891931605768,0,0.9912891931605768
2018-05-04,0.9912891931605768,0,0.9912891931605768
2018-05-08,0.9912891931605768,0,0.9912891931605768
2018-05-09,0.9912891931605768,0,0.9912891931605768
2018-05-10,0.9912891931605768,0,0.9912891931605768
2018-05-11,0.9912891931605768,0,0.9912891931605768
2018-05-14,0.9912891931605768,0,0.9912891931605768
2018-05-15,0.9912891931605768,0,0.9912891931605768
2018-05-16,0.9912891931605768,0,0.9912891931605768
2018-05-17,0.9912891931605768,0,0.9912891931605768
2018-05-18,0.9912891931605768,0,0.9912891931605768
2018-05-21,0.9912891931605768,0,0.9912891931605768
2018-05-23,0.9912891931605768,0,0.9912891931605768
2018-05-24,0.9912891931605768,0,0.9912891931605768
2018-05-25,0.9912891931605768,0,0.9912891931605768
2018-05-28,0.9912891931605768,0,0.9912891931605768
2018-05-29,0.9912891931605768,0,0.9912891931605768
2018-05-30,0.9912891931605768,0,0.9912891931605768
2018-05-31,0.9912891931605768,0,0.9912891931605768
2018-06-01,0.9912891931605768,0,0.9912891931605768
2018-06-04,0.9912891931605768,0,0.9912891931605768
2018-06-05,0.9912891931605768,0,0.9912891931605768
2018-06-07,0.9912891931605768,0,0.9912891931605768
2018-06-08,0.9912891931605768,0,0.9912891931605768
2018-06-11,0.9912891931605768,0,0.9912891931605768
2018-06-12,0.9912891931605768,0,0.9912891931605768
2018-06-14,0.9912891931605768,0,0.9912891931605768
2018-06-15,0.9912891931605768,0,0.9912891931605768
2018-06-18,0.9912891931605768,0,0.9912891931605768
2018-06-19,0.9912891931605768,0,0.9912891931605768
2018-06-20,0.9912891931605768,0,0.9912891931605768
2018-06-21,0.9912891931605768,0,0.9912891931605768
2018-06-22,0.9912891931605768,0,0.9912891931605768
2018-06-25,0.9912891931605768,0,0.9912891931605768
2018-06-26,0.9912891931605768,0,0.9912891931605768
2018-06-27,0.9912891931605768,0,0.9912891931605768
2018-06-28,0.9912891931605768,0,0.9912891931605768
2018-06-29,0.9912891931605768,0,0.9912891931605768
2018-07-02,0.9912891931605768,0,0.9912891931605768
2018-07-03,0.9912891931605768,0,0.9912891931605768
2018-07-04,0.9912891931605768,0,0.9912891931605768
2018-07-05,0.9912891931605768,0,0.9912891931605768
2018-07-06,0.9912891931605768,0,0.9912891931605768
2018-07-09,0.9912891931605768,0,0.9912891931605768
2018-07-10,0.9912891931605768,0,0.9912891931605768
2018-07-11,0.9912891931605768,0,0.9912891931605768
2018-07-12,0.9912891931605768,0,0.9912891931605768
2018-07-13,0.9912891931605768,0,0.9912891931605768
2018-07-16,0.9912891931605768,0,0.9912891931605768
2018-07-17,0.9912891931605768,0,0.9912891931605768
2018-07-18,0.9912891931605768,0,0.9912891931605768
2018-07-19,0.9912891931605768,0,0.9912891931605768
2018-07-20,0.9912891931605768,0,0.9912891931605768
2018-07-23,0.9912891931605768,0,0.9912891931605768
2018-07-24,0.9912891931605768,0,0.9912891931605768
2018-07-25,0.9912891931605768,0,0.9912891931605768
2018-07-26,0.9912891931605768,0,0.9912891931605768
2018-07-27,0.9912891931605768,0,0.9912891931605768
2018-07-30,0.9912891931605768,0,0.9912891931605768
2018-07-31,0.9912891931605768,0,0.9912891931605768
2018-08-01,0.9912891931605768,0,0.9912891931605768
2018-08-02,0.9912891931605768,0,0.9912891931605768
2018-08-03,0.9912891931605768,0,0.9912891931605768
2018-08-06,0.9912891931605768,0,0.9912891931605768
2018-08-07,0.9912891931605768,0,0.9912891931605768
2018-08-08,0.9912891931605768,0,0.9912891931605768
2018-08-09,0.9912891931605768,0,0.9912891931605768
2018-08-10,0.9912891931605768,0,0.9912891931605768
2018-08-13,0.9912891931605768,0,0.9912891931605768
2018-08-14,0.9912891931605768,0,0.9912891931605768
2018-08-16,0.9912891931605768,0,0.9912891931605768
2018-08-17,0.9912891931605768,0,0.9912891931605768
2018-08-20,0.9912891931605768,0,0.9912891931605768
2018-08-21,0.9912891931605768,0,0.9912891931605768
2018-08-22,0.9912891931605768,0,0.9912891931605768
2018-08-23,0.9912891931605768,0,0.9912891931605768
2018-08-24,0.9912891931605768,0,0.9912891931605768
2018-08-27,0.9912891931605768,0,0.9912891931605768
2018-08-28,0.9912891931605768,0,0.9912891931605768
2018-08-29,0.9912891931605768,0,0.9912891931605768
2018-08-30,0.9912891931605768,0,0.9912891931605768
2018-08-31,0.9912891931605768,0,0.9912891931605768
2018-09-03,0.9912891931605768,0,0.9912891931605768
2018-09-04,0.9912891931605768,0,0.9912891931605768
2018-09-05,0.9912891931605768,0,0.9912891931605768
2018-09-06,0.9912891931605768,0,0.9912891931605768
2018-09-07,0.9912891931605768,0,0.9912891931605768
2018-09-10,0.9912891931605768,0,0.9912891931605768
2018-09-11,0.9912891931605768,0,0.9912891931605768
2018-09-12,0.9912891931605768,0,0.9912891931605768
2018-09-13,0.9912891931605768,0,0.9912891931605768
2018-09-14,0.9912891931605768,0,0.9912891931605768
2018-09-17,0.9912891931605768,0,0.9912891931605768
2018-09-18,0.9912891931605768,0,0.9912891931605768
2018-09-19,0.9912891931605768,0,0.9912891931605768
2018-09-20,0.9912891931605768,0,0.9912891931605768
2018-09-21,0.9912891931605768,0,0.9912891931605768
2018-09-27,0.9912891931605768,0,0.9912891931605768
2018-09-28,0.9912891931605768,0,0.9912891931605768
2018-10-01,0.9912891931605768,0,0.9912891931605768
2018-10-02,0.9912891931605768,0,0.9912891931605768
2018-10-04,0.9912891931605768,0,0.9912891931605768
2018-10-05,0.9912891931605768,0,0.9912891931605768
2018-10-08,0.9912891931605768,0,0.9912891931605768
2018-10-10,0.9912891931605768,0,0.9912891931605768
2018-10-11,0.9912891931605768,0,0.9912891931605768
2018-10-12,0.9912891931605768,0,0.9912891931605768
2018-10-15,0.9912891931605768,0,0.9912891931605768
2018-10-16,0.9912891931605768,0,0.9912891931605768
2018-10-17,0.9912891931605768,0,0.9912891931605768
2018-10-18,0.9912891931605768,0,0.9912891931605768
2018-10-19,0.9912891931605768,0,0.9912891931605768
2018-10-22,0.9912891931605768,0,0.9912891931605768
2018-10-23,0.9912891931605768,0,0.9912891931605768
2018-10-24,0.9912891931605768,0,0.9912891931605768
2018-10-25,0.9912891931605768,0,0.9912891931605768
2018-10-26,0.9912891931605768,0,0.9912891931605768
2018-10-29,0.9912891931605768,0,0.9912891931605768
2018-10-30,0.9912891931605768,0,0.9912891931605768
2018-10-31,0.9912891931605768,0,0.9912891931605768
2018-11-01,0.9912891931605768,0,0.9912891931605768
2018-11-02,0.9912891931605768,0,0.9912891931605768
2018-11-05,0.9912891931605768,0,0.9912891931605768
2018-11-06,0.9912891931605768,0,0.9912891931605768
2018-11-07,0.9912891931605768,0,0.9912891931605768
2018-11-08,0.9912891931605768,0,0.9912891931605768
2018-11-09,0.9912891931605768,0,0.9912891931605768
2018-11-12,0.9912891931605768,0,0.9912891931605768
2018-11-13,0.9912891931605768,0,0.9912891931605768
2018-11-14,0.9912891931605768,0,0.9912891931605768
2018-11-15,0.9912891931605768,0,0.9912891931605768
2018-11-16,0.9912891931605768,0,0.9912891931605768
2018-11-19,0.9912891931605768,0,0.9912891931605768
2018-11-20,0.9912891931605768,0,0.9912891931605768
2018-11-21,0.9912891931605768,0,0.9912891931605768
2018-11-22,0.9912891931605768,0,0.9912891931605768
2018-11-23,0.9912891931605768,0,0.9912891931605768
2018-11-26,0.9912891931605768,0,0.9912891931605768
2018-11-27,0.9912891931605768,0,0.9912891931605768
2018-11-28,0.9912891931605768,0,0.9912891931605768
2018-11-29,0.9912891931605768,0,0.9912891931605768
2018-11-30,0.9912891931605768,0,0.9912891931605768
2018-12-03,0.9912891931605768,0,0.9912891931605768
2018-12-04,0.9912891931605768,0,0.9912891931605768
2018-12-05,0.9912891931605768,0,0.9912891931605768
2018-12-06,0.9912891931605768,0,0.9912891931605768
2018-12-07,0.9912891931605768,0,0.9912891931605768
2018-12-10,0.9912891931605768,0,0.9912891931605768
2018-12-11,0.9912891931605768,0,0.9912891931605768
2018-12-12,0.9912891931605768,0,0.9912891931605768
2018-12-13,0.9912891931605768,0,0.9912891931605768
2018-12-14,0.9912891931605768,0,0.9912891931605768
2018-12-17,0.9912891931605768,0,0.9912891931605768
2018-12-18,0.9912891931605768,0,0.9912891931605768
2018-12-19,0.9912891931605768,0,0.9912891931605768
2018-12-20,0.9912891931605768,0,0.9912891931605768
2018-12-21,0.9912891931605768,0,0.9912891931605768
2018-12-24,0.9912891931605768,0,0.9912891931605768
2018-12-26,0.9912891931605768,0,0.9912891931605768
2018-12-27,0.9912891931605768,0,0.9912891931605768
2018-12-28,0.9912891931605768,0,0.9912891931605768
2019-01-02,0.9912891931605768,0,0.9912891931605768
2019-01-03,0.9912891931605768,0,0.9912891931605768
2019-01-04,0.9912891931605768,0,0.9912891931605768
2019-01-07,0.9912891931605768,0,0.9912891931605768
2019-01-08,0.9912891931605768,0,0.9912891931605768
2019-01-09,0.9912891931605768,0,0.9912891931605768
2019-01-10,0.9912891931605768,0,0.9912891931605768
2019-01-11,0.9912891931605768,0,0.9912891931605768
2019-01-14,0.9912891931605768,0,0.9912891931605768
2019-01-15,0.9912891931605768,0,0.9912891931605768
2019-01-16,0.9912891931605768,0,0.9912891931605768
2019-01-17,0.9912891931605768,0,0.9912891931605768
2019-01-18,0.9912891931605768,0,0.9912891931605768
2019-01-21,0.9912891931605768,0,0.9912891931605768
2019-01-22,0.9912891931605768,0,0.9912891931605768
2019-01-23,0.9912891931605768,0,0.9912891931605768
2019-01-24,0.9912891931605768,0,0.9912891931605768
2019-01-25,0.9912891931605768,0,0.9912891931605768
2019-01-28,0.9912891931605768,0,0.9912891931605768
2019-01-29,0.9912891931605768,0,0.9912891931605768
2019-01-30,0.9912891931605768,0,0.9912891931605768
2019-01-31,0.9912891931605768,0,0.9912891931605768
2019-02-01,0.9912891931605768,0,0.9912891931605768
2019-02-07,0.9912891931605768,0,0.9912891931605768
2019-02-08,0.9912891931605768,0,0.9912891931605768
2019-02-11,0.9912891931605768,0,0.9912891931605768
2019-02-12,0.9912891931605768,0,0.9912891931605768
2019-02-13,0.9912891931605768,0,0.9912891931605768
2019-02-14,0.9912891931605768,0,0.9912891931605768
2019-02-15,0.9912891931605768,0,0.9912891931605768
2019-02-18,0.9912891931605768,0,0.9912891931605768
2019-02-19,0.9912891931605768,0,0.9912891931605768
2019-02-20,0.9912891931605768,0,0.9912891931605768
2019-02-21,0.9912891931605768,0,0.9912891931605768
2019-02-22,0.9912891931605768,0,0.9912891931605768
2019-02-25,0.9912891931605768,0,0.9912891931605768
2019-02-26,0.9912891931605768,0,0.9912891931605768
2019-02-27,0.9912891931605768,0,0.9912891931605768
2019-02-28,0.9801069474716086,1,0.7930313545284615
2019-03-04,0.9885253491540502,1,0.7930313545284615
2019-03-05,0.9946053059247026,1,0.7930313545284615
2019-03-06,0.9960083728717762,1,0.7930313545284615
2019-03-07,0.986186904242261,1,0.7930313545284615
2019-03-08,0.9922668610129133,1,0.7930313545284615
2019-03-11,0.9913314830481976,1,0.7930313545284615
2019-03-12,0.9936699279599869,1,0.7930313545284615
2019-03-13,0.996943750836492,1,0.7930313545284615
2019-03-14,1.000217573712997,1,0.7930313545284615
2019-03-15,0.9913314830481976,1,0.7930313545284615
2019-03-18,0.9922668610129133,1,0.7930313545284615
2019-03-19,0.9885253491540504,1,0.7930313545284615
2019-03-20,0.9983468177835656,1,0.7930313545284615
2019-03-21,0.9978791288012077,1,0.7930313545284615
2019-03-22,1.000685262695355,1,0.7930313545284615
2019-03-25,1.0016206406600707,1,0.7930313545284615
2019-03-26,0.9941376169423448,1,0.7930313545284615
2019-03-27,0.9784073243332816,0,0.9784073243332816
2019-03-28,0.9784073243332816,0,0.9784073243332816
2019-03-29,0.9784073243332816,0,0.9784073243332816
2019-04-01,0.9784073243332816,0,0.9784073243332816
2019-04-02,0.9784073243332816,0,0.9784073243332816
2019-04-03,0.9784073243332816,0,0.9784073243332816
2019-04-04,0.9784073243332816,0,0.9784073243332816
2019-04-05,0.9784073243332816,0,0.9784073243332816
2019-04-08,0.9784073243332816,0,0.9784073243332816
2019-04-09,0.9784073243332816,0,0.9784073243332816
2019-04-10,0.9784073243332816,0,0.9784073243332816
2019-04-11,0.9784073243332816,0,0.9784073243332816
2019-04-12,0.9784073243332816,0,0.9784073243332816
2019-04-15,0.9784073243332816,0,0.9784073243332816
2019-04-16,0.9784073243332816,0,0.9784073243332816
2019-04-17,0.9784073243332816,0,0.9784073243332816
2019-04-18,0.9784073243332816,0,0.9784073243332816
2019-04-19,0.9784073243332816,0,0.9784073243332816
2019-04-22,0.9784073243332816,0,0.9784073243332816
2019-04-23,0.9784073243332816,0,0.9784073243332816
2019-04-24,0.9784073243332816,0,0.9784073243332816
2019-04-25,0.9784073243332816,0,0.9784073243332816
2019-04-26,0.9784073243332816,0,0.9784073243332816
2019-04-29,0.9784073243332816,0,0.9784073243332816
2019-04-30,0.9784073243332816,0,0.9784073243332816
2019-05-02,0.9784073243332816,0,0.9784073243332816
2019-05-03,0.9784073243332816,0,0.9784073243332816
2019-05-07,0.9784073243332816,0,0.9784073243332816
2019-05-08,0.9784073243332816,0,0.9784073243332816
2019-05-09,0.9784073243332816,0,0.9784073243332816
2019-05-10,0.9784073243332816,0,0.9784073243332816
2019-05-13,0.9784073243332816,0,0.9784073243332816
2019-05-14,0.9784073243332816,0,0.9784073243332816
2019-05-15,0.9784073243332816,0,0.9784073243332816
2019-05-16,0.9784073243332816,0,0.9784073243332816
2019-05-17,0.9784073243332816,0,0.9784073243332816
2019-05-20,0.9784073243332816,0,0.9784073243332816
2019-05-21,0.9784073243332816,0,0.9784073243332816
2019-05-22,0.9784073243332816,0,0.9784073243332816
2019-05-23,0.9784073243332816,0,0.9784073243332816
2019-05-24,0.9784073243332816,0,0.9784073243332816
2019-05-27,0.9784073243332816,0,0.9784073243332816
2019-05-28,0.9784073243332816,0,0.9784073243332816
2019-05-29,0.9784073243332816,0,0.9784073243332816
2019-05-30,0.9784073243332816,0,0.9784073243332816
2019-05-31,0.9784073243332816,0,0.9784073243332816
2019-06-03,0.9784073243332816,0,0.9784073243332816
2019-06-04,0.9784073243332816,0,0.9784073243332816
2019-06-05,0.9784073243332816,0,0.9784073243332816
2019-06-07,0.9784073243332816,0,0.9784073243332816
2019-06-10,0.9784073243332816,0,0.9784073243332816
2019-06-11,0.9784073243332816,0,0.9784073243332816
2019-06-12,0.9784073243332816,0,0.9784073243332816
2019-06-13,0.9784073243332816,0,0.9784073243332816
2019-06-14,0.9784073243332816,0,0.9784073243332816
2019-06-17,0.9784073243332816,0,0.9784073243332816
2019-06-18,0.9784073243332816,0,0.9784073243332816
2019-06-19,0.9784073243332816,0,0.9784073243332816
2019-06-20,0.9784073243332816,0,0.9784073243332816
2019-06-21,0.9784073243332816,0,0.9784073243332816
2019-06-24,0.9784073243332816,0,0.9784073243332816
2019-06-25,0.9784073243332816,0,0.9784073243332816
2019-06-26,0.9784073243332816,0,0.9784073243332816
2019-06-27,0.9784073243332816,0,0.9784073243332816
2019-06-28,0.9784073243332816,0,0.9784073243332816
2019-07-01,0.9784073243332816,0,0.9784073243332816
2019-07-02,0.9784073243332816,0,0.9784073243332816
2019-07-03,0.9784073243332816,0,0.9784073243332816
2019-07-04,0.9784073243332816,0,0.9784073243332816
2019-07-05,0.9784073243332816,0,0.9784073243332816
2019-07-08,0.9784073243332816,0,0.9784073243332816
2019-07-09,0.9784073243332816,0,0.9784073243332816
2019-07-10,0.9784073243332816,0,0.9784073243332816
2019-07-11,0.9784073243332816,0,0.9784073243332816
2019-07-12,0.9784073243332816,0,0.9784073243332816
2019-07-15,0.9784073243332816,0,0.9784073243332816
2019-07-16,0.9784073243332816,0,0.9784073243332816
2019-07-17,0.9784073243332816,0,0.9784073243332816
2019-07-18,0.9784073243332816,0,0.9784073243332816
2019-07-19,0.9784073243332816,0,0.9784073243332816
2019-07-22,0.9784073243332816,0,0.9784073243332816
2019-07-23,0.9784073243332816,0,0.9784073243332816
2019-07-24,0.9784073243332816,0,0.9784073243332816
2019-07-25,0.9784073243332816,0,0.9784073243332816
2019-07-26,0.9784073243332816,0,0.9784073243332816
2019-07-29,0.9784073243332816,0,0.9784073243332816
2019-07-30,0.9784073243332816,0,0.9784073243332816
2019-07-31,0.9784073243332816,0,0.9784073243332816
2019-08-01,0.9784073243332816,0,0.9784073243332816
2019-08-02,0.9784073243332816,0,0.9784073243332816
2019-08-05,0.9784073243332816,0,0.9784073243332816
2019-08-06,0.9784073243332816,0,0.9784073243332816
2019-08-07,0.9784073243332816,0,0.9784073243332816
2019-08-08,0.9784073243332816,0,0.9784073243332816
2019-08-09,0.9784073243332816,0,0.9784073243332816
2019-08-12,0.9784073243332816,0,0.9784073243332816
2019-08-13,0.9784073243332816,0,0.9784073243332816
2019-08-14,0.9784073243332816,0,0.9784073243332816
2019-08-16,0.9784073243332816,0,0.9784073243332816
2019-08-19,0.9784073243332816,0,0.9784073243332816
2019-08-20,0.9784073243332816,0,0.9784073243332816
2019-08-21,0.9784073243332816,0,0.9784073243332816
2019-08-22,0.9784073243332816,0,0.9784073243332816
2019-08-23,0.9784073243332816,0,0.9784073243332816
2019-08-26,0.9784073243332816,0,0.9784073243332816
2019-08-27,0.9784073243332816,0,0.9784073243332816
2019-08-28,0.9784073243332816,0,0.9784073243332816
2019-08-29,0.9784073243332816,0,0.9784073243332816
2019-08-30,0.9784073243332816,0,0.9784073243332816
2019-09-02,0.9784073243332816,0,0.9784073243332816
2019-09-03,0.9784073243332816,0,0.9784073243332816
2019-09-04,0.9784073243332816,0,0.9784073243332816
2019-09-05,0.9784073243332816,0,0.9784073243332816
